ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,SCHOOL NO.,SCHOOL NO.,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,OPENING HOURS,開放時間,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,EMAIL ADDRESS,電郵地址,WEBSITE,網頁,RELIGION,宗教,
Kindergartens,幼稚園,SKH ST PETER'S CH SHAN KING ESTATE KG(P.M.),聖公會青山聖彼得堂山景邨幼稚園(下午),"NO 1 - 11, G/F, KING KWAI HOUSE SHAN KING ESTATE, PHASE I TUEN MUN NEW TERRITORIES",新界屯門山景邨第一期景貴樓地下1至11號,113-57-54,113-57-54,22-23-49,22-23-49,814446.5,814446.5,828651.2,828651.2,157473000112,157473000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24668366,24668366,24660860,24660860,,,http://www.spckg.edu.hk/shanking/shanking.html,http://www.spckg.edu.hk/shanking/shanking.html,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CATILINE KINDERGARTEN (FU SHAN)(WHOLE DAY),嘉德麗幼稚園(富山)(全日),G/F NO. 4 FU SHUN HOUSE FU SHAN ESTATE PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道4號富山邨富信樓地下,114-12-33,114-12-33,22-20-34,22-20-34,839583.7,839583.7,822629.3,822629.3,324345000113,324345000113,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23514259,23514259,23232853,23232853,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,LITTLE DALTON KINDERGARTEN(A.M.),道爾頓幼稚園,NO KG01 G/F WAH SIN HOUSE WAH KWAI ESTATE HONG KONG,香港華貴邨華善樓地下KG01號,114-8-21,114-8-21,22-15-1,22-15-1,832368.5,832368.5,812402.6,812402.6,592323000111,592323000111,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27922566,27922566,27925999,27925999,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PLK MRS VICWOOD KT CHONG KINDERGARTEN (WHOLE DAY),保良局莊啓程夫人幼稚園(全日),G/F YIU MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,新界粉嶺華明邨耀明樓地下,114-8-30,114-8-30,22-28-59,22-28-59,832638.5,832638.5,838168.8,838168.8,158780000113,158780000113,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2675 0012,2675 0012,2676 0112,2676 0112,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TRUTH BAPTIST CHURCH KINDERGARTEN(P.M.),真理浸信會幼稚園(下午),3/F BLK 3 & 4 WAI WAH CENTRE 11-17 SHA TIN CENTRE SHATIN NEW TERRITORIES,"新界沙田正街11-17號偉華中心3,4座三樓",114-11-14,114-11-14,22-22-53,22-22-53,837344.8,837344.8,826896.1,826896.1,158259000112,158259000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26063933,26063933,26066266,26066266,,,http://www.truthbaptist.org.hk,http://www.truthbaptist.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,DIAMOND HILL BAPT CH BRIGHT BLOSSOMS KG (A.M.),鑽石山浸信會美欣幼稚園(上午),104-105 & 109-116 G/F. WONG SHEK HOUSE PING SHEK ESTATE KOWLOON,九龍坪石邨黃石樓地下104一105及109一116室,114-12-33,114-12-33,22-19-56,22-19-56,839585.6,839585.6,821473.5,821473.5,322580000111,322580000111,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23238731,23238731,23536953,23536953,,,http://www.dhbcbbkg.org,http://www.dhbcbbkg.org,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,WELLCOME INTERNATIONAL KINDERGARTEN(P.M.),宏廣國際幼稚園(下午),KINDERGARTEN & NURSERY G/F THE SHERWOOD 8 FUK HANG TSUEN ROAD LAM TEI TUEN MUN NEW TERRITORIES,新界屯門藍地福亨村路8號豫豐花園地下幼稚園及幼兒園,113-59-11,113-59-11,22-25-8,22-25-8,816656.1,816656.1,831077.4,831077.4,590401000112,590401000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28132121,28132121,28130020,28130020,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KIN SANG LUTHERAN KINDERGARTEN(P.M.),路德會建生幼稚園(下午),"G/F WINGS A&B, HONG SANG HOUSE KIN SANG ESTATE TUEN MUN NEW TERRITORIES",新界屯門建生邨康生樓A及B翼地下,113-58-15,113-58-15,22-24-21,22-24-21,815044.8,815044.8,829643.1,829643.1,158674000112,158674000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24670220,24670220,24664209,24664209,,,http://www.lutheran-kinsang.com/,http://www.lutheran-kinsang.com/,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,MA ON SHAN LING LIANG KINDERGARTEN (A.M.),馬鞍山靈糧幼稚園(上午),G/F CHUNG TAK HOUSE CHUNG ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山頌安邨頌德樓地下,114-13-34,114-13-34,22-25-20,22-25-20,841323.8,841323.8,831424.8,831424.8,520071000111,520071000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28817848,28817848,28817238,28817238,,,http://www.lingliang.org.hk,http://www.lingliang.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SKH HOLY TRINITY CH TSANG SHIU TIM KG (A.M.),聖公會聖三一堂曾肇添幼稚園(上午),G-2/F 135 MA TAU CHUNG ROAD KOWLOON CITY KOWLOON,九龍九龍城馬頭涌道135號G-2樓,114-11-20,114-11-20,22-19-32,22-19-32,837491.7,837491.7,820735.9,820735.9,325600000111,325600000111,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27138109,27138109,27604605,27604605,,,http://www.tstkg.edu.hk,http://www.tstkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TUNG CHUNG CATHOLIC KINDERGATEN (P.M.),東涌天主教幼稚園(下午),"2/F, CARPARK NO. 2 YAT TUNG ESTATE TUNG CHUNG LANTAU ISLAND NEW TERRITORIES",新界大嶼山東涌逸東邨2號停車場2樓,113-56-7,113-56-7,22-16-51,22-16-51,811374.6,811374.6,815782.7,815782.7,543004000112,543004000112,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31417355,31417355,31417033,31417033,,,http://www.tungchungckg.edu.hk,http://www.tungchungckg.edu.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,CHINESE Y.M.C.A. SHEUNG SHUI KG(WHOLE DAY),中華基督教青年會上水幼稚園(全日),"G/F., CHING YUN HOUSE (BLOCK B), CHING HO ESTATE, SHEUNG SHUI, NEW TERRITORIES",新界上水清河邨清潤樓地下B翼,114-7-35,114-7-35,22-29-37,22-29-37,831065.3,831065.3,839350,839350,575429000113,575429000113,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,YUEN LONG CHURCH (CCC) CHAN KWONG KG(A.M.),中華基督教會元朗堂真光幼稚園(上午),5-7 PING SHUN STREET DD 120 LOT 4011 & YLTL 31 YUEN LONG NEW TERRITORIES,新界元朗屏信街5-7號丈量約份第120約地段第4011及元朗市地段31,114-1-29,114-1-29,22-26-49,22-26-49,820604.1,820604.1,834163.5,834163.5,151629000111,151629000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24765623,24765623,24758718,24758718,,,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,HONG KONG TRUE LIGHT KG (CAINE ROAD)(WHOLE DAY),香港真光幼稚園(堅道)(全日),"G/F - 2/F, 75 CAINE ROAD HONG KONG",香港堅道75號地下至二樓,114-9-7,114-9-7,22-16-54,22-16-54,833692.2,833692.2,815862.4,815862.4,536911000113,536911000113,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.truelightk-c.edu.hk,http://www.truelightk-c.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,LOTUS ASSOCIATION OF HK SIU HEI COURT KG(WHOLE DAY),香海蓮社兆禧苑幼稚園(全日),UNIT NO. 1 GROUND FLOOR SIU HEI SHOPPING CENTRE SIU HEI COURT 201 WU CHUI ROAD TUEN MUN NEW TERRITORIES,新界屯門湖翠路201號兆禧苑兆禧商場地下1號舖,113-57-58,113-57-58,22-22-26,22-22-26,814556.7,814556.7,826084.3,826084.3,158003000113,158003000113,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,BUDDHISM,佛教,
Kindergartens,幼稚園,HONG KONG MAN SANG KINDERGARTEN (WESTERN DISTRICT)(P.M.),香港民生幼稚園(西區)(下午),"SHOP A, G/F., & 1/F., NICE GARDEN, 513-519 QUEEN'S ROAD WEST, HONG KONG",香港皇后大道西513-519號尼斯花園地下A舖及一樓,114-7-59,114-7-59,22-17-12,22-17-12,831764.7,831764.7,816419.4,816419.4,603724000112,603724000112,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,andy@imilk.co,andy@imilk.co,,,NOT APPLICABLE,,
Kindergartens,幼稚園,CATILINE KINDERGARTEN (FANLING)(WHOLE DAY),嘉德麗幼稚園(粉嶺)(全日),PHASE 1 FANLING CENTRE PODIUM G/F F.L.T.L. 5317 D.D. 51 FANLING NEW TERRITORIES,新界粉嶺粉嶺中心第一期商場地下,114-8-32,114-8-32,22-29-25,22-29-25,832715.7,832715.7,838955.9,838955.9,231738000113,231738000113,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26824600,26824600,26830687,26830687,,,http://www.catiline.edu.hk,http://www.catiline.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CHE LOK KINDERGARTEN(P.M.),智樂幼稚園(下午),"G/F., 221 TAI NAN STREET, SHAM SHUI PO, KOWLOON",九龍深水埗大南街221號地下,114-9-45,114-9-45,22-19-40,22-19-40,834778.5,834778.5,820959.3,820959.3,532550000212,532550000212,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2191 5488,2191 5488,2665 3922,2665 3922,,,,,,,
Kindergartens,幼稚園,INTERNATIONAL MONTESSORI SCH - AN IMEF (A.M.),蒙特梭利國際學校(上午),"KINDERGARTEN PREMISES, PODIUM LEVEL 2 PHASE III, SOUTH HORIZONS 17-23A SOUTH HORIZON DRIVE AP LEI CHAU HONG KONG",香港鴨脷洲海怡半島海怡路17-23A號第3期二層平台幼稚園校舍,114-8-55,114-8-55,22-14-32,22-14-32,833349.4,833349.4,811507.4,811507.4,548430000311,548430000311,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2861 0339,2861 0339,3006 2950,3006 2950,,,http://www.montessori.edu.hk/,http://www.montessori.edu.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YMCA OF HONG KONG INTERNATIONAL KG(P.M.),香港基督教青年會國際幼稚園(下午),2/F BRADBURY WING YMCA OF HONG KONG 41 SALISBURY ROAD TSIM SHA TSUI KOWLOON,九龍尖沙咀梳士巴利道41號香港基督教青年會2樓,114-10-16,114-10-16,22-17-42,22-17-42,835669.7,835669.7,817328.1,817328.1,216178000112,216178000112,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,22687766,22687766,,,,,http://www.ymcahk.org.hk,http://www.ymcahk.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SKH ST PETER'S CH SHAN KING ESTATE KG(WHOLE DAY),聖公會青山聖彼得堂山景邨幼稚園(全日),"NO 1 - 11, G/F, KING KWAI HOUSE SHAN KING ESTATE, PHASE I TUEN MUN NEW TERRITORIES",新界屯門山景邨第一期景貴樓地下1至11號,113-57-54,113-57-54,22-23-49,22-23-49,814443.8,814443.8,828653.3,828653.3,157473000113,157473000113,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24668366,24668366,,,,,http://www.spckg.edu.hk/shanking/shanking.html,http://www.spckg.edu.hk/shanking/shanking.html,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ST ANTONIUS KINDERGARTEN(P.M.),聖安當幼稚園(下午),1/F 1 YAU TONG ROAD KWUN TONG KOWLOON (EXCLUDING MUSIC ROOM & ASSEMBLY HALL),九龍觀塘油塘道1號1樓(不包括音樂室及禮堂),114-14-13,114-14-13,22-18-5,22-18-5,842454.6,842454.6,818043.6,818043.6,532169000112,532169000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23490221,23490221,23490201,23490201,,,http://www.stakg.edu.hk,http://www.stakg.edu.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,GOOD HEALTH AC KG (MA ON SHAN)(P.M.),康傑中英文幼稚園(馬鞍山)(下午),SADDLE RIDGE GARDEN STTL352 AREA 103 MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山馬鞍台富寶花園,114-14-18,114-14-18,22-25-30,22-25-30,842584,842584,831745,831745,231657000112,231657000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26411717,26411717,26404013,26404013,,,http://www.good-health.edu.hk,http://www.good-health.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ECFB CREATIVITY KINDERGARTEN(WHOLE DAY),基督教中國佈道會恩恩創意幼稚園(全日),TSZ HONG ESTATE TSZ WAN SHAN KOWLOON,九龍慈雲山慈康邨,114-12-14,114-12-14,22-20-52,22-20-52,839062.2,839062.2,823172.8,823172.8,549169000113,549169000113,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29975299,29975299,29975288,29975288,,,http://www.ecfbck.edu.hk,http://www.ecfbck.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SA CENTALINE CHARITY FUND YAU TONG KG(A.M.),救世軍中原慈善基金油塘幼稚園(上午),LEVEL 4 CARPARK BLOCK YAU LAI ESTATE YAU TONG KOWLOON,九龍油塘油麗邨停車場大廈四樓,114-14-5,114-14-5,22-18-4,22-18-4,842223.9,842223.9,818014.1,818014.1,595365000111,595365000111,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28843830,28843830,28843855,28843855,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TSUEN WAN BAPTIST CHURCH KINDERGARTEN (A.M.),荃灣浸信會幼稚園(上午),G/F & 1/F 99 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES (T W T L 284),新界荃灣青山道99號地下及2樓(荃灣市地段284號),114-7-12,114-7-12,22-22-13,22-22-13,830424.5,830424.5,825686.7,825686.7,158496000111,158496000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24133819,24133819,24190808,24190808,,,http://www.tsuenwanbckg.edu.hk,http://www.tsuenwanbckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TWGHS NICKON KG(WHOLE DAY),東華三院力勤幼稚園(全日),"G/F., HO MING COURT TSEUNG KWAN O NEW TERRITORIES",新界將軍澳浩明苑地下,114-15-35,114-15-35,22-19-18,22-19-18,844794.3,844794.3,820300,820300,158984000113,158984000113,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27060202,27060202,27060287,27060287,,,http://www.twghnkkg.edu.hk,http://www.twghnkkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CANNAN KINDERGARTEN (WHAMPOA GARDEN) (P.M.),迦南幼稚園(黃埔花園)(下午),PORTION OF G/F COMMERCIAL PODIUM SITE 10 WHAMPOA GARDEN HUNG HOM KOWLOON (EXCLUDING CHILD CARE CENTRE),九龍紅磡黃埔花園第十期部分商場平台地下(不包括幼兒中心),114-11-30,114-11-30,22-18-21,22-18-21,837784,837784,818533.7,818533.7,575518000112,575518000112,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2330 3336,2330 3336,2954 0896,2954 0896,,,http://www.cannan.edu.hk,http://www.cannan.edu.hk,,,
Kindergartens,幼稚園,CHRISTIAN YOUTH CENTRE KG (YAU TONG)(P.M.),基督教中心幼稚園(油塘)(下午),3/F PHASE 5 YAU TONG ESTATE KOWLOON,九龍油塘邨第五期三樓,114-14-19,114-14-19,22-17-56,22-17-56,842626.2,842626.2,817771.1,817771.1,595837000112,595837000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23489699,23489699,23489711,23489711,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SKH KINDLY LIGHT CHURCH OR PUI CHEUNG KG (A.M.),聖公會慈光堂柯佩璋幼稚園(上午),"NOS 101-108 & 117-124, G/F,TUNG YUEN HSE CHUK YUEN NORTH ESTATE WONG TAI SIN KOWLOON",九龍黃大仙竹園北邨桐園樓地下,114-11-41,114-11-41,22-20-45,22-20-45,838093.4,838093.4,822973.1,822973.1,325546000111,325546000111,CO-ED,男女,A.M.,上午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23254254,23254254,23241730,23241730,,,http://www.skhklcopc.edu.hk,http://www.skhklcopc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CANNAN KINDERGARTEN (HONG KONG) (A.M.),迦南幼稚園﹝香港﹞(上午),SHOP 7B 1/F ABERDEEN CENTRE 13-23 NAM NING STREET ABERDEEN HONG KONG,香港香港仔南寧街13-23號香港仔中心1樓7B舖,114-9-12,114-9-12,22-14-55,22-14-55,833837.8,833837.8,812194.4,812194.4,522740000111,522740000111,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25551110,25551110,25552494,25552494,,,http://www.cannan.edu.hk,http://www.cannan.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TWGH CHAN KING HAR KINDERGARTEN (A.M.),東華三院馬陳景霞幼稚園(上午),G/F SUN YUET HOUSE SUN CHUI ESTATE SHATIN NEW TERRITORIES,新界沙田新翠邨新月樓地下,114-10-50,114-10-50,22-22-13,22-22-13,836634.5,836634.5,825663.4,825663.4,157384000111,157384000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26044380,26044380,26081489,26081489,,,http://www.twghckhkg.edu.hk,http://www.twghckhkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TSIM SHA TSUI FUNFUL INTERNATIONAL KG (A.M.),尖沙嘴方方樂趣國際幼稚園(上午),G-1/F 136A NATHAN ROAD JORDAN KOWLOON,九龍佐敦彌敦道136A地下及二樓,114-10-21,114-10-21,22-18-6,22-18-6,835828.1,835828.1,818077.5,818077.5,325724000111,325724000111,CO-ED,男女,A.M.,上午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23113883,23113883,23691997,23691997,,,http://www.funful.hk,http://www.funful.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,C&MA CHURCH TAI WO KINDERGARTEN(WHOLE DAY),基督教宣道會太和幼稚園(全日),G/F SUN WO HOUSE TAI WO ESTATE TAI PO NEW TERRITORIES,新界大埔太和邨新和樓地下,114-9-46,114-9-46,22-27-4,22-27-4,834826.7,834826.7,834633.8,834633.8,158577000113,158577000113,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.cmtwkg.edu.hk,http://www.cmtwkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SKH ST PETER'S CH CP SIU LUN COURT KG(WHOLE DAY),聖公會青山聖彼得堂兆麟苑幼稚園(全日),"G/F COMMERCIAL CENTRE, SIU LUN COURT TUEN MUN NEW TERRITORIES",新界屯門兆麟苑商場地下,113-58-37,113-58-37,22-23-3,22-23-3,815675.7,815675.7,827234,827234,159131000113,159131000113,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26181166,26181166,26186611,26186611,,,http://www.spckg.edu.hk,http://www.spckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YAN OI TONG PONG LO SHUK YIN KG (P.M.),仁愛堂龐盧淑燕幼稚園(下午),"UNIT 114, 1/F HOI LAI SHOPPING CENTRE HOI LAI ESTATE SHAMSHUIPO KOWLOON",九龍深水埗海麗邨海麗商場1樓114號,114-8-48,114-8-48,22-19-58,22-19-58,833162.1,833162.1,821514,821514,567051000112,567051000112,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,35146333,35146333,35146322,35146322,,,http://ppe.yot.org.hk/,http://ppe.yot.org.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,THE INTERNATIONAL MONTESSORI SCHOOL - AN IMEF SCHOOL(A.M.),蒙特梭利國際學校(上午),M/F & OFFICE 1 OF 1/F TUNG FAI GARDENS 17 PO YAN STREET SHEUNG WAN HONG KONG,香港上環普仁街17號東輝花園1樓1室及閣樓,114-8-49,114-8-49,22-17-6,22-17-6,833196.2,833196.2,816234.4,816234.4,548430000411,548430000411,CO-ED,男女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28577007,28577007,30062950,30062950,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,SAINT BRIGIT INTERNATIONAL KINDERGARTEN(A.M.),聖姬莉國際幼稚園(上午),"G/F. & 1/F., CAMERON MANSION, 29-31 LION ROCK ROAD, KOWLOON CITY, KOWLOON",九龍九龍城獅子石道29-31號金倫樓地下及1樓,114-11-17,114-11-17,22-19-43,22-19-43,837413.7,837413.7,821055.2,821055.2,597538000211,597538000211,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2337 5255,2337 5255,,,,,,,,,
Kindergartens,幼稚園,SA HING YAN KINDERGARTEN (A.M.),救世軍慶恩幼稚園(上午),G/F COMMERCIAL CENTRE AREA 41 HAU TAK ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳厚德邨商場地下,114-15-53,114-15-53,22-19-2,22-19-2,845317.2,845317.2,819816.2,819816.2,159239000111,159239000111,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27066222,27066222,27049262,27049262,,,http://www.salvation.org.hk/kindy/hy,http://www.salvation.org.hk/kindy/hy,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YAN OI TONG DAN YANG WING MAN KG (A.M.),仁愛堂鄧楊詠曼幼稚園(上午),G/F CHOI KWAI HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳彩明苑彩貴閣地下,114-15-10,114-15-10,22-18-24,22-18-24,844100.8,844100.8,818628.4,818628.4,540811000111,540811000111,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27060827,27060827,27061800,27061800,,,http://ppe.yot.org.hk/,http://ppe.yot.org.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TSIM SHA TSUI FUNFUL INTERNATIONAL KG(P.M.),尖沙嘴方方樂趣國際幼稚園(下午),G-1/F 136A NATHAN ROAD JORDAN KOWLOON,九龍佐敦彌敦道136A地下及二樓,114-10-21,114-10-21,22-18-6,22-18-6,835827.6,835827.6,818078.9,818078.9,325724000112,325724000112,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.funful.hk,http://www.funful.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YIU TUNG BAPTIST KINDERGARTEN(P.M.),耀東浸信會幼稚園(下午),"G/F WINGS B & C, YIU FU HOUSE YIU TUNG ESTATE SHAUKIWAN HONG KONG",香港筲箕灣耀東邨耀富樓B翼及C翼地下,114-13-19,114-13-19,22-16-43,22-16-43,840910.7,840910.7,815519.6,815519.6,326011000112,326011000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25358493,25358493,,,,,http://www.yiutung-bapkg.edu.hk,http://www.yiutung-bapkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YMCA OF HK BEACON INTERNATIONAL KG (P.M.),香港基督教青年會耀信國際幼稚園(下午),PORTION OF L/G YMCA OF HONG KONG BEACON CENTRE-LIFELONG LEARNING INSTITUTE 373 PO ON ROAD KOWLOON,九龍保安道373號港青西九龍耀信發展學習中心低層部份,114-9-21,114-9-21,22-20-25,22-20-25,834087.7,834087.7,822347.8,822347.8,583588000112,583588000112,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,22816089,22816089,27422372,27422372,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,LAM TIN LING LIANG KINDERGARTEN (A.M.),藍田靈糧幼稚園(上午),G/F SITE A NO.12 LAGUNA STREET LAGUNA CITY KWUN TONG KOWLOON,九龍觀塘麗港城麗港街12號A區地下,114-13-36,114-13-36,22-18-19,22-18-19,841384.8,841384.8,818467.9,818467.9,524034000211,524034000211,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28056699,28056699,27720868,27720868,,,http://www.lingliang.org.hk,http://www.lingliang.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
